target_session,previous_tw_close_utc,current_tw_open_utc,mapping_status,n_us_calendar_sessions,n_us_sessions,us_session_dates,us_open_timestamps_utc,us_close_timestamps_utc,feature_information_end_utc,us_early_close_sessions
2017-02-02,2017-01-24 05:30:00+00:00,2017-02-02 01:00:00+00:00,VALID,7,7,2017-01-24;2017-01-25;2017-01-26;2017-01-27;2017-01-30;2017-01-31;2017-02-01,2017-01-24T14:30:00+00:00;2017-01-25T14:30:00+00:00;2017-01-26T14:30:00+00:00;2017-01-27T14:30:00+00:00;2017-01-30T14:30:00+00:00;2017-01-31T14:30:00+00:00;2017-02-01T14:30:00+00:00,2017-01-24T21:00:00+00:00;2017-01-25T21:00:00+00:00;2017-01-26T21:00:00+00:00;2017-01-27T21:00:00+00:00;2017-01-30T21:00:00+00:00;2017-01-31T21:00:00+00:00;2017-02-01T21:00:00+00:00,2017-02-01 21:00:00+00:00,0
2017-02-03,2017-02-02 05:30:00+00:00,2017-02-03 01:00:00+00:00,VALID,1,1,2017-02-02,2017-02-02T14:30:00+00:00,2017-02-02T21:00:00+00:00,2017-02-02 21:00:00+00:00,0
2017-02-06,2017-02-03 05:30:00+00:00,2017-02-06 01:00:00+00:00,VALID,1,1,2017-02-03,2017-02-03T14:30:00+00:00,2017-02-03T21:00:00+00:00,2017-02-03 21:00:00+00:00,0
2017-02-07,2017-02-06 05:30:00+00:00,2017-02-07 01:00:00+00:00,VALID,1,1,2017-02-06,2017-02-06T14:30:00+00:00,2017-02-06T21:00:00+00:00,2017-02-06 21:00:00+00:00,0
2017-02-08,2017-02-07 05:30:00+00:00,2017-02-08 01:00:00+00:00,VALID,1,1,2017-02-07,2017-02-07T14:30:00+00:00,2017-02-07T21:00:00+00:00,2017-02-07 21:00:00+00:00,0
2017-02-09,2017-02-08 05:30:00+00:00,2017-02-09 01:00:00+00:00,VALID,1,1,2017-02-08,2017-02-08T14:30:00+00:00,2017-02-08T21:00:00+00:00,2017-02-08 21:00:00+00:00,0
2017-02-10,2017-02-09 05:30:00+00:00,2017-02-10 01:00:00+00:00,VALID,1,1,2017-02-09,2017-02-09T14:30:00+00:00,2017-02-09T21:00:00+00:00,2017-02-09 21:00:00+00:00,0
2017-02-13,2017-02-10 05:30:00+00:00,2017-02-13 01:00:00+00:00,VALID,1,1,2017-02-10,2017-02-10T14:30:00+00:00,2017-02-10T21:00:00+00:00,2017-02-10 21:00:00+00:00,0
2017-02-14,2017-02-13 05:30:00+00:00,2017-02-14 01:00:00+00:00,VALID,1,1,2017-02-13,2017-02-13T14:30:00+00:00,2017-02-13T21:00:00+00:00,2017-02-13 21:00:00+00:00,0
2017-02-15,2017-02-14 05:30:00+00:00,2017-02-15 01:00:00+00:00,VALID,1,1,2017-02-14,2017-02-14T14:30:00+00:00,2017-02-14T21:00:00+00:00,2017-02-14 21:00:00+00:00,0
2017-02-16,2017-02-15 05:30:00+00:00,2017-02-16 01:00:00+00:00,VALID,1,1,2017-02-15,2017-02-15T14:30:00+00:00,2017-02-15T21:00:00+00:00,2017-02-15 21:00:00+00:00,0
2017-02-17,2017-02-16 05:30:00+00:00,2017-02-17 01:00:00+00:00,VALID,1,1,2017-02-16,2017-02-16T14:30:00+00:00,2017-02-16T21:00:00+00:00,2017-02-16 21:00:00+00:00,0
2017-02-18,2017-02-17 05:30:00+00:00,2017-02-18 01:00:00+00:00,VALID,1,1,2017-02-17,2017-02-17T14:30:00+00:00,2017-02-17T21:00:00+00:00,2017-02-17 21:00:00+00:00,0
2017-02-20,2017-02-18 05:30:00+00:00,2017-02-20 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2017-02-21,2017-02-20 05:30:00+00:00,2017-02-21 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2017-02-22,2017-02-21 05:30:00+00:00,2017-02-22 01:00:00+00:00,VALID,1,1,2017-02-21,2017-02-21T14:30:00+00:00,2017-02-21T21:00:00+00:00,2017-02-21 21:00:00+00:00,0
2017-02-23,2017-02-22 05:30:00+00:00,2017-02-23 01:00:00+00:00,VALID,1,1,2017-02-22,2017-02-22T14:30:00+00:00,2017-02-22T21:00:00+00:00,2017-02-22 21:00:00+00:00,0
2017-02-24,2017-02-23 05:30:00+00:00,2017-02-24 01:00:00+00:00,VALID,1,1,2017-02-23,2017-02-23T14:30:00+00:00,2017-02-23T21:00:00+00:00,2017-02-23 21:00:00+00:00,0
2017-03-01,2017-02-24 05:30:00+00:00,2017-03-01 01:00:00+00:00,VALID,3,3,2017-02-24;2017-02-27;2017-02-28,2017-02-24T14:30:00+00:00;2017-02-27T14:30:00+00:00;2017-02-28T14:30:00+00:00,2017-02-24T21:00:00+00:00;2017-02-27T21:00:00+00:00;2017-02-28T21:00:00+00:00,2017-02-28 21:00:00+00:00,0
2017-03-02,2017-03-01 05:30:00+00:00,2017-03-02 01:00:00+00:00,VALID,1,1,2017-03-01,2017-03-01T14:30:00+00:00,2017-03-01T21:00:00+00:00,2017-03-01 21:00:00+00:00,0
2017-03-03,2017-03-02 05:30:00+00:00,2017-03-03 01:00:00+00:00,VALID,1,1,2017-03-02,2017-03-02T14:30:00+00:00,2017-03-02T21:00:00+00:00,2017-03-02 21:00:00+00:00,0
2017-03-06,2017-03-03 05:30:00+00:00,2017-03-06 01:00:00+00:00,VALID,1,1,2017-03-03,2017-03-03T14:30:00+00:00,2017-03-03T21:00:00+00:00,2017-03-03 21:00:00+00:00,0
2017-03-07,2017-03-06 05:30:00+00:00,2017-03-07 01:00:00+00:00,VALID,1,1,2017-03-06,2017-03-06T14:30:00+00:00,2017-03-06T21:00:00+00:00,2017-03-06 21:00:00+00:00,0
2017-03-08,2017-03-07 05:30:00+00:00,2017-03-08 01:00:00+00:00,VALID,1,1,2017-03-07,2017-03-07T14:30:00+00:00,2017-03-07T21:00:00+00:00,2017-03-07 21:00:00+00:00,0
2017-03-09,2017-03-08 05:30:00+00:00,2017-03-09 01:00:00+00:00,VALID,1,1,2017-03-08,2017-03-08T14:30:00+00:00,2017-03-08T21:00:00+00:00,2017-03-08 21:00:00+00:00,0
2017-03-10,2017-03-09 05:30:00+00:00,2017-03-10 01:00:00+00:00,VALID,1,1,2017-03-09,2017-03-09T14:30:00+00:00,2017-03-09T21:00:00+00:00,2017-03-09 21:00:00+00:00,0
2017-03-13,2017-03-10 05:30:00+00:00,2017-03-13 01:00:00+00:00,VALID,1,1,2017-03-10,2017-03-10T14:30:00+00:00,2017-03-10T21:00:00+00:00,2017-03-10 21:00:00+00:00,0
2017-03-14,2017-03-13 05:30:00+00:00,2017-03-14 01:00:00+00:00,VALID,1,1,2017-03-13,2017-03-13T13:30:00+00:00,2017-03-13T20:00:00+00:00,2017-03-13 20:00:00+00:00,0
2017-03-15,2017-03-14 05:30:00+00:00,2017-03-15 01:00:00+00:00,VALID,1,1,2017-03-14,2017-03-14T13:30:00+00:00,2017-03-14T20:00:00+00:00,2017-03-14 20:00:00+00:00,0
2017-03-16,2017-03-15 05:30:00+00:00,2017-03-16 01:00:00+00:00,VALID,1,1,2017-03-15,2017-03-15T13:30:00+00:00,2017-03-15T20:00:00+00:00,2017-03-15 20:00:00+00:00,0
2017-03-17,2017-03-16 05:30:00+00:00,2017-03-17 01:00:00+00:00,VALID,1,1,2017-03-16,2017-03-16T13:30:00+00:00,2017-03-16T20:00:00+00:00,2017-03-16 20:00:00+00:00,0
2017-03-20,2017-03-17 05:30:00+00:00,2017-03-20 01:00:00+00:00,VALID,1,1,2017-03-17,2017-03-17T13:30:00+00:00,2017-03-17T20:00:00+00:00,2017-03-17 20:00:00+00:00,0
2017-03-21,2017-03-20 05:30:00+00:00,2017-03-21 01:00:00+00:00,VALID,1,1,2017-03-20,2017-03-20T13:30:00+00:00,2017-03-20T20:00:00+00:00,2017-03-20 20:00:00+00:00,0
2017-03-22,2017-03-21 05:30:00+00:00,2017-03-22 01:00:00+00:00,VALID,1,1,2017-03-21,2017-03-21T13:30:00+00:00,2017-03-21T20:00:00+00:00,2017-03-21 20:00:00+00:00,0
2017-03-23,2017-03-22 05:30:00+00:00,2017-03-23 01:00:00+00:00,VALID,1,1,2017-03-22,2017-03-22T13:30:00+00:00,2017-03-22T20:00:00+00:00,2017-03-22 20:00:00+00:00,0
2017-03-24,2017-03-23 05:30:00+00:00,2017-03-24 01:00:00+00:00,VALID,1,1,2017-03-23,2017-03-23T13:30:00+00:00,2017-03-23T20:00:00+00:00,2017-03-23 20:00:00+00:00,0
2017-03-27,2017-03-24 05:30:00+00:00,2017-03-27 01:00:00+00:00,VALID,1,1,2017-03-24,2017-03-24T13:30:00+00:00,2017-03-24T20:00:00+00:00,2017-03-24 20:00:00+00:00,0
2017-03-28,2017-03-27 05:30:00+00:00,2017-03-28 01:00:00+00:00,VALID,1,1,2017-03-27,2017-03-27T13:30:00+00:00,2017-03-27T20:00:00+00:00,2017-03-27 20:00:00+00:00,0
2017-03-29,2017-03-28 05:30:00+00:00,2017-03-29 01:00:00+00:00,VALID,1,1,2017-03-28,2017-03-28T13:30:00+00:00,2017-03-28T20:00:00+00:00,2017-03-28 20:00:00+00:00,0
2017-03-30,2017-03-29 05:30:00+00:00,2017-03-30 01:00:00+00:00,VALID,1,1,2017-03-29,2017-03-29T13:30:00+00:00,2017-03-29T20:00:00+00:00,2017-03-29 20:00:00+00:00,0
2017-03-31,2017-03-30 05:30:00+00:00,2017-03-31 01:00:00+00:00,VALID,1,1,2017-03-30,2017-03-30T13:30:00+00:00,2017-03-30T20:00:00+00:00,2017-03-30 20:00:00+00:00,0
2017-04-05,2017-03-31 05:30:00+00:00,2017-04-05 01:00:00+00:00,VALID,3,3,2017-03-31;2017-04-03;2017-04-04,2017-03-31T13:30:00+00:00;2017-04-03T13:30:00+00:00;2017-04-04T13:30:00+00:00,2017-03-31T20:00:00+00:00;2017-04-03T20:00:00+00:00;2017-04-04T20:00:00+00:00,2017-04-04 20:00:00+00:00,0
2017-04-06,2017-04-05 05:30:00+00:00,2017-04-06 01:00:00+00:00,VALID,1,1,2017-04-05,2017-04-05T13:30:00+00:00,2017-04-05T20:00:00+00:00,2017-04-05 20:00:00+00:00,0
2017-04-07,2017-04-06 05:30:00+00:00,2017-04-07 01:00:00+00:00,VALID,1,1,2017-04-06,2017-04-06T13:30:00+00:00,2017-04-06T20:00:00+00:00,2017-04-06 20:00:00+00:00,0
2017-04-10,2017-04-07 05:30:00+00:00,2017-04-10 01:00:00+00:00,VALID,1,1,2017-04-07,2017-04-07T13:30:00+00:00,2017-04-07T20:00:00+00:00,2017-04-07 20:00:00+00:00,0
2017-04-11,2017-04-10 05:30:00+00:00,2017-04-11 01:00:00+00:00,VALID,1,1,2017-04-10,2017-04-10T13:30:00+00:00,2017-04-10T20:00:00+00:00,2017-04-10 20:00:00+00:00,0
2017-04-12,2017-04-11 05:30:00+00:00,2017-04-12 01:00:00+00:00,VALID,1,1,2017-04-11,2017-04-11T13:30:00+00:00,2017-04-11T20:00:00+00:00,2017-04-11 20:00:00+00:00,0
2017-04-13,2017-04-12 05:30:00+00:00,2017-04-13 01:00:00+00:00,VALID,1,1,2017-04-12,2017-04-12T13:30:00+00:00,2017-04-12T20:00:00+00:00,2017-04-12 20:00:00+00:00,0
2017-04-14,2017-04-13 05:30:00+00:00,2017-04-14 01:00:00+00:00,VALID,1,1,2017-04-13,2017-04-13T13:30:00+00:00,2017-04-13T20:00:00+00:00,2017-04-13 20:00:00+00:00,0
2017-04-17,2017-04-14 05:30:00+00:00,2017-04-17 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2017-04-18,2017-04-17 05:30:00+00:00,2017-04-18 01:00:00+00:00,VALID,1,1,2017-04-17,2017-04-17T13:30:00+00:00,2017-04-17T20:00:00+00:00,2017-04-17 20:00:00+00:00,0
2017-04-19,2017-04-18 05:30:00+00:00,2017-04-19 01:00:00+00:00,VALID,1,1,2017-04-18,2017-04-18T13:30:00+00:00,2017-04-18T20:00:00+00:00,2017-04-18 20:00:00+00:00,0
2017-04-20,2017-04-19 05:30:00+00:00,2017-04-20 01:00:00+00:00,VALID,1,1,2017-04-19,2017-04-19T13:30:00+00:00,2017-04-19T20:00:00+00:00,2017-04-19 20:00:00+00:00,0
2017-04-21,2017-04-20 05:30:00+00:00,2017-04-21 01:00:00+00:00,VALID,1,1,2017-04-20,2017-04-20T13:30:00+00:00,2017-04-20T20:00:00+00:00,2017-04-20 20:00:00+00:00,0
2017-04-24,2017-04-21 05:30:00+00:00,2017-04-24 01:00:00+00:00,VALID,1,1,2017-04-21,2017-04-21T13:30:00+00:00,2017-04-21T20:00:00+00:00,2017-04-21 20:00:00+00:00,0
2017-04-25,2017-04-24 05:30:00+00:00,2017-04-25 01:00:00+00:00,VALID,1,1,2017-04-24,2017-04-24T13:30:00+00:00,2017-04-24T20:00:00+00:00,2017-04-24 20:00:00+00:00,0
2017-04-26,2017-04-25 05:30:00+00:00,2017-04-26 01:00:00+00:00,VALID,1,1,2017-04-25,2017-04-25T13:30:00+00:00,2017-04-25T20:00:00+00:00,2017-04-25 20:00:00+00:00,0
2017-04-27,2017-04-26 05:30:00+00:00,2017-04-27 01:00:00+00:00,VALID,1,1,2017-04-26,2017-04-26T13:30:00+00:00,2017-04-26T20:00:00+00:00,2017-04-26 20:00:00+00:00,0
2017-04-28,2017-04-27 05:30:00+00:00,2017-04-28 01:00:00+00:00,VALID,1,1,2017-04-27,2017-04-27T13:30:00+00:00,2017-04-27T20:00:00+00:00,2017-04-27 20:00:00+00:00,0
2017-05-02,2017-04-28 05:30:00+00:00,2017-05-02 01:00:00+00:00,VALID,2,2,2017-04-28;2017-05-01,2017-04-28T13:30:00+00:00;2017-05-01T13:30:00+00:00,2017-04-28T20:00:00+00:00;2017-05-01T20:00:00+00:00,2017-05-01 20:00:00+00:00,0
2017-05-03,2017-05-02 05:30:00+00:00,2017-05-03 01:00:00+00:00,VALID,1,1,2017-05-02,2017-05-02T13:30:00+00:00,2017-05-02T20:00:00+00:00,2017-05-02 20:00:00+00:00,0
2017-05-04,2017-05-03 05:30:00+00:00,2017-05-04 01:00:00+00:00,VALID,1,1,2017-05-03,2017-05-03T13:30:00+00:00,2017-05-03T20:00:00+00:00,2017-05-03 20:00:00+00:00,0
2017-05-05,2017-05-04 05:30:00+00:00,2017-05-05 01:00:00+00:00,VALID,1,1,2017-05-04,2017-05-04T13:30:00+00:00,2017-05-04T20:00:00+00:00,2017-05-04 20:00:00+00:00,0
2017-05-08,2017-05-05 05:30:00+00:00,2017-05-08 01:00:00+00:00,VALID,1,1,2017-05-05,2017-05-05T13:30:00+00:00,2017-05-05T20:00:00+00:00,2017-05-05 20:00:00+00:00,0
2017-05-09,2017-05-08 05:30:00+00:00,2017-05-09 01:00:00+00:00,VALID,1,1,2017-05-08,2017-05-08T13:30:00+00:00,2017-05-08T20:00:00+00:00,2017-05-08 20:00:00+00:00,0
2017-05-10,2017-05-09 05:30:00+00:00,2017-05-10 01:00:00+00:00,VALID,1,1,2017-05-09,2017-05-09T13:30:00+00:00,2017-05-09T20:00:00+00:00,2017-05-09 20:00:00+00:00,0
2017-05-11,2017-05-10 05:30:00+00:00,2017-05-11 01:00:00+00:00,VALID,1,1,2017-05-10,2017-05-10T13:30:00+00:00,2017-05-10T20:00:00+00:00,2017-05-10 20:00:00+00:00,0
2017-05-12,2017-05-11 05:30:00+00:00,2017-05-12 01:00:00+00:00,VALID,1,1,2017-05-11,2017-05-11T13:30:00+00:00,2017-05-11T20:00:00+00:00,2017-05-11 20:00:00+00:00,0
2017-05-15,2017-05-12 05:30:00+00:00,2017-05-15 01:00:00+00:00,VALID,1,1,2017-05-12,2017-05-12T13:30:00+00:00,2017-05-12T20:00:00+00:00,2017-05-12 20:00:00+00:00,0
2017-05-16,2017-05-15 05:30:00+00:00,2017-05-16 01:00:00+00:00,VALID,1,1,2017-05-15,2017-05-15T13:30:00+00:00,2017-05-15T20:00:00+00:00,2017-05-15 20:00:00+00:00,0
2017-05-17,2017-05-16 05:30:00+00:00,2017-05-17 01:00:00+00:00,VALID,1,1,2017-05-16,2017-05-16T13:30:00+00:00,2017-05-16T20:00:00+00:00,2017-05-16 20:00:00+00:00,0
2017-05-18,2017-05-17 05:30:00+00:00,2017-05-18 01:00:00+00:00,VALID,1,1,2017-05-17,2017-05-17T13:30:00+00:00,2017-05-17T20:00:00+00:00,2017-05-17 20:00:00+00:00,0
2017-05-19,2017-05-18 05:30:00+00:00,2017-05-19 01:00:00+00:00,VALID,1,1,2017-05-18,2017-05-18T13:30:00+00:00,2017-05-18T20:00:00+00:00,2017-05-18 20:00:00+00:00,0
2017-05-22,2017-05-19 05:30:00+00:00,2017-05-22 01:00:00+00:00,VALID,1,1,2017-05-19,2017-05-19T13:30:00+00:00,2017-05-19T20:00:00+00:00,2017-05-19 20:00:00+00:00,0
2017-05-23,2017-05-22 05:30:00+00:00,2017-05-23 01:00:00+00:00,VALID,1,1,2017-05-22,2017-05-22T13:30:00+00:00,2017-05-22T20:00:00+00:00,2017-05-22 20:00:00+00:00,0
2017-05-24,2017-05-23 05:30:00+00:00,2017-05-24 01:00:00+00:00,VALID,1,1,2017-05-23,2017-05-23T13:30:00+00:00,2017-05-23T20:00:00+00:00,2017-05-23 20:00:00+00:00,0
2017-05-25,2017-05-24 05:30:00+00:00,2017-05-25 01:00:00+00:00,VALID,1,1,2017-05-24,2017-05-24T13:30:00+00:00,2017-05-24T20:00:00+00:00,2017-05-24 20:00:00+00:00,0
2017-05-26,2017-05-25 05:30:00+00:00,2017-05-26 01:00:00+00:00,VALID,1,1,2017-05-25,2017-05-25T13:30:00+00:00,2017-05-25T20:00:00+00:00,2017-05-25 20:00:00+00:00,0
2017-05-31,2017-05-26 05:30:00+00:00,2017-05-31 01:00:00+00:00,VALID,2,2,2017-05-26;2017-05-30,2017-05-26T13:30:00+00:00;2017-05-30T13:30:00+00:00,2017-05-26T20:00:00+00:00;2017-05-30T20:00:00+00:00,2017-05-30 20:00:00+00:00,0
2017-06-01,2017-05-31 05:30:00+00:00,2017-06-01 01:00:00+00:00,VALID,1,1,2017-05-31,2017-05-31T13:30:00+00:00,2017-05-31T20:00:00+00:00,2017-05-31 20:00:00+00:00,0
2017-06-02,2017-06-01 05:30:00+00:00,2017-06-02 01:00:00+00:00,VALID,1,1,2017-06-01,2017-06-01T13:30:00+00:00,2017-06-01T20:00:00+00:00,2017-06-01 20:00:00+00:00,0
2017-06-03,2017-06-02 05:30:00+00:00,2017-06-03 01:00:00+00:00,VALID,1,1,2017-06-02,2017-06-02T13:30:00+00:00,2017-06-02T20:00:00+00:00,2017-06-02 20:00:00+00:00,0
2017-06-05,2017-06-03 05:30:00+00:00,2017-06-05 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2017-06-06,2017-06-05 05:30:00+00:00,2017-06-06 01:00:00+00:00,VALID,1,1,2017-06-05,2017-06-05T13:30:00+00:00,2017-06-05T20:00:00+00:00,2017-06-05 20:00:00+00:00,0
2017-06-07,2017-06-06 05:30:00+00:00,2017-06-07 01:00:00+00:00,VALID,1,1,2017-06-06,2017-06-06T13:30:00+00:00,2017-06-06T20:00:00+00:00,2017-06-06 20:00:00+00:00,0
2017-06-08,2017-06-07 05:30:00+00:00,2017-06-08 01:00:00+00:00,VALID,1,1,2017-06-07,2017-06-07T13:30:00+00:00,2017-06-07T20:00:00+00:00,2017-06-07 20:00:00+00:00,0
2017-06-09,2017-06-08 05:30:00+00:00,2017-06-09 01:00:00+00:00,VALID,1,1,2017-06-08,2017-06-08T13:30:00+00:00,2017-06-08T20:00:00+00:00,2017-06-08 20:00:00+00:00,0
2017-06-12,2017-06-09 05:30:00+00:00,2017-06-12 01:00:00+00:00,VALID,1,1,2017-06-09,2017-06-09T13:30:00+00:00,2017-06-09T20:00:00+00:00,2017-06-09 20:00:00+00:00,0
2017-06-13,2017-06-12 05:30:00+00:00,2017-06-13 01:00:00+00:00,VALID,1,1,2017-06-12,2017-06-12T13:30:00+00:00,2017-06-12T20:00:00+00:00,2017-06-12 20:00:00+00:00,0
2017-06-14,2017-06-13 05:30:00+00:00,2017-06-14 01:00:00+00:00,VALID,1,1,2017-06-13,2017-06-13T13:30:00+00:00,2017-06-13T20:00:00+00:00,2017-06-13 20:00:00+00:00,0
2017-06-15,2017-06-14 05:30:00+00:00,2017-06-15 01:00:00+00:00,VALID,1,1,2017-06-14,2017-06-14T13:30:00+00:00,2017-06-14T20:00:00+00:00,2017-06-14 20:00:00+00:00,0
2017-06-16,2017-06-15 05:30:00+00:00,2017-06-16 01:00:00+00:00,VALID,1,1,2017-06-15,2017-06-15T13:30:00+00:00,2017-06-15T20:00:00+00:00,2017-06-15 20:00:00+00:00,0
2017-06-19,2017-06-16 05:30:00+00:00,2017-06-19 01:00:00+00:00,VALID,1,1,2017-06-16,2017-06-16T13:30:00+00:00,2017-06-16T20:00:00+00:00,2017-06-16 20:00:00+00:00,0
2017-06-20,2017-06-19 05:30:00+00:00,2017-06-20 01:00:00+00:00,VALID,1,1,2017-06-19,2017-06-19T13:30:00+00:00,2017-06-19T20:00:00+00:00,2017-06-19 20:00:00+00:00,0
2017-06-21,2017-06-20 05:30:00+00:00,2017-06-21 01:00:00+00:00,VALID,1,1,2017-06-20,2017-06-20T13:30:00+00:00,2017-06-20T20:00:00+00:00,2017-06-20 20:00:00+00:00,0
2017-06-22,2017-06-21 05:30:00+00:00,2017-06-22 01:00:00+00:00,VALID,1,1,2017-06-21,2017-06-21T13:30:00+00:00,2017-06-21T20:00:00+00:00,2017-06-21 20:00:00+00:00,0
2017-06-23,2017-06-22 05:30:00+00:00,2017-06-23 01:00:00+00:00,VALID,1,1,2017-06-22,2017-06-22T13:30:00+00:00,2017-06-22T20:00:00+00:00,2017-06-22 20:00:00+00:00,0
2017-06-26,2017-06-23 05:30:00+00:00,2017-06-26 01:00:00+00:00,VALID,1,1,2017-06-23,2017-06-23T13:30:00+00:00,2017-06-23T20:00:00+00:00,2017-06-23 20:00:00+00:00,0
2017-06-27,2017-06-26 05:30:00+00:00,2017-06-27 01:00:00+00:00,VALID,1,1,2017-06-26,2017-06-26T13:30:00+00:00,2017-06-26T20:00:00+00:00,2017-06-26 20:00:00+00:00,0
2017-06-28,2017-06-27 05:30:00+00:00,2017-06-28 01:00:00+00:00,VALID,1,1,2017-06-27,2017-06-27T13:30:00+00:00,2017-06-27T20:00:00+00:00,2017-06-27 20:00:00+00:00,0
2017-06-29,2017-06-28 05:30:00+00:00,2017-06-29 01:00:00+00:00,VALID,1,1,2017-06-28,2017-06-28T13:30:00+00:00,2017-06-28T20:00:00+00:00,2017-06-28 20:00:00+00:00,0
2017-06-30,2017-06-29 05:30:00+00:00,2017-06-30 01:00:00+00:00,VALID,1,1,2017-06-29,2017-06-29T13:30:00+00:00,2017-06-29T20:00:00+00:00,2017-06-29 20:00:00+00:00,0
2017-07-03,2017-06-30 05:30:00+00:00,2017-07-03 01:00:00+00:00,VALID,1,1,2017-06-30,2017-06-30T13:30:00+00:00,2017-06-30T20:00:00+00:00,2017-06-30 20:00:00+00:00,0
2017-07-04,2017-07-03 05:30:00+00:00,2017-07-04 01:00:00+00:00,VALID,1,1,2017-07-03,2017-07-03T13:30:00+00:00,2017-07-03T17:00:00+00:00,2017-07-03 17:00:00+00:00,1
2017-07-05,2017-07-04 05:30:00+00:00,2017-07-05 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2017-07-06,2017-07-05 05:30:00+00:00,2017-07-06 01:00:00+00:00,VALID,1,1,2017-07-05,2017-07-05T13:30:00+00:00,2017-07-05T20:00:00+00:00,2017-07-05 20:00:00+00:00,0
2017-07-07,2017-07-06 05:30:00+00:00,2017-07-07 01:00:00+00:00,VALID,1,1,2017-07-06,2017-07-06T13:30:00+00:00,2017-07-06T20:00:00+00:00,2017-07-06 20:00:00+00:00,0
2017-07-10,2017-07-07 05:30:00+00:00,2017-07-10 01:00:00+00:00,VALID,1,1,2017-07-07,2017-07-07T13:30:00+00:00,2017-07-07T20:00:00+00:00,2017-07-07 20:00:00+00:00,0
2017-07-11,2017-07-10 05:30:00+00:00,2017-07-11 01:00:00+00:00,VALID,1,1,2017-07-10,2017-07-10T13:30:00+00:00,2017-07-10T20:00:00+00:00,2017-07-10 20:00:00+00:00,0
2017-07-12,2017-07-11 05:30:00+00:00,2017-07-12 01:00:00+00:00,VALID,1,1,2017-07-11,2017-07-11T13:30:00+00:00,2017-07-11T20:00:00+00:00,2017-07-11 20:00:00+00:00,0
2017-07-13,2017-07-12 05:30:00+00:00,2017-07-13 01:00:00+00:00,VALID,1,1,2017-07-12,2017-07-12T13:30:00+00:00,2017-07-12T20:00:00+00:00,2017-07-12 20:00:00+00:00,0
2017-07-14,2017-07-13 05:30:00+00:00,2017-07-14 01:00:00+00:00,VALID,1,1,2017-07-13,2017-07-13T13:30:00+00:00,2017-07-13T20:00:00+00:00,2017-07-13 20:00:00+00:00,0
2017-07-17,2017-07-14 05:30:00+00:00,2017-07-17 01:00:00+00:00,VALID,1,1,2017-07-14,2017-07-14T13:30:00+00:00,2017-07-14T20:00:00+00:00,2017-07-14 20:00:00+00:00,0
2017-07-18,2017-07-17 05:30:00+00:00,2017-07-18 01:00:00+00:00,VALID,1,1,2017-07-17,2017-07-17T13:30:00+00:00,2017-07-17T20:00:00+00:00,2017-07-17 20:00:00+00:00,0
2017-07-19,2017-07-18 05:30:00+00:00,2017-07-19 01:00:00+00:00,VALID,1,1,2017-07-18,2017-07-18T13:30:00+00:00,2017-07-18T20:00:00+00:00,2017-07-18 20:00:00+00:00,0
2017-07-20,2017-07-19 05:30:00+00:00,2017-07-20 01:00:00+00:00,VALID,1,1,2017-07-19,2017-07-19T13:30:00+00:00,2017-07-19T20:00:00+00:00,2017-07-19 20:00:00+00:00,0
2017-07-21,2017-07-20 05:30:00+00:00,2017-07-21 01:00:00+00:00,VALID,1,1,2017-07-20,2017-07-20T13:30:00+00:00,2017-07-20T20:00:00+00:00,2017-07-20 20:00:00+00:00,0
2017-07-24,2017-07-21 05:30:00+00:00,2017-07-24 01:00:00+00:00,VALID,1,1,2017-07-21,2017-07-21T13:30:00+00:00,2017-07-21T20:00:00+00:00,2017-07-21 20:00:00+00:00,0
2017-07-25,2017-07-24 05:30:00+00:00,2017-07-25 01:00:00+00:00,VALID,1,1,2017-07-24,2017-07-24T13:30:00+00:00,2017-07-24T20:00:00+00:00,2017-07-24 20:00:00+00:00,0
2017-07-26,2017-07-25 05:30:00+00:00,2017-07-26 01:00:00+00:00,VALID,1,1,2017-07-25,2017-07-25T13:30:00+00:00,2017-07-25T20:00:00+00:00,2017-07-25 20:00:00+00:00,0
2017-07-27,2017-07-26 05:30:00+00:00,2017-07-27 01:00:00+00:00,VALID,1,1,2017-07-26,2017-07-26T13:30:00+00:00,2017-07-26T20:00:00+00:00,2017-07-26 20:00:00+00:00,0
2017-07-28,2017-07-27 05:30:00+00:00,2017-07-28 01:00:00+00:00,VALID,1,1,2017-07-27,2017-07-27T13:30:00+00:00,2017-07-27T20:00:00+00:00,2017-07-27 20:00:00+00:00,0
2017-07-31,2017-07-28 05:30:00+00:00,2017-07-31 01:00:00+00:00,VALID,1,1,2017-07-28,2017-07-28T13:30:00+00:00,2017-07-28T20:00:00+00:00,2017-07-28 20:00:00+00:00,0
2017-08-01,2017-07-31 05:30:00+00:00,2017-08-01 01:00:00+00:00,VALID,1,1,2017-07-31,2017-07-31T13:30:00+00:00,2017-07-31T20:00:00+00:00,2017-07-31 20:00:00+00:00,0
2017-08-02,2017-08-01 05:30:00+00:00,2017-08-02 01:00:00+00:00,VALID,1,1,2017-08-01,2017-08-01T13:30:00+00:00,2017-08-01T20:00:00+00:00,2017-08-01 20:00:00+00:00,0
